"site_id","datetime","depth_m","variable","observation"
"fcre",2019-09-02,0.1,"Temp_C_mean",25.6128164583333
"fcre",2019-09-02,1,"Temp_C_mean",24.6357893055556
"fcre",2019-09-02,2,"Temp_C_mean",23.0294511111111
"fcre",2019-09-02,3,"Temp_C_mean",21.3032551388889
"fcre",2019-09-02,4,"Temp_C_mean",16.6976701388889
"fcre",2019-09-02,5,"Temp_C_mean",13.1171697916667
"fcre",2019-09-02,6,"Temp_C_mean",12.0631029861111
"fcre",2019-09-02,7,"Temp_C_mean",11.9042352777778
"fcre",2019-09-02,8,"Temp_C_mean",11.7836892361111
"fcre",2019-09-02,9,"Temp_C_mean",11.7459200694444
"fcre",2019-09-02,5,"DO_mgL_mean",0.00244120138888889
"fcre",2019-09-02,9,"DO_mgL_mean",0.00343824319226905
"fcre",2019-09-02,1,"DO_mgL_mean",10.6526573006993
"fcre",2019-09-02,1,"Chla_ugL_mean",4.62034965034965
"fcre",2019-09-02,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-02,1,"fDOM_QSU_mean",19.7304195804196
"fcre",2019-09-03,0.1,"Temp_C_mean",25.7722786805556
"fcre",2019-09-03,1,"Temp_C_mean",25.1298733333333
"fcre",2019-09-03,2,"Temp_C_mean",23.0819294444444
"fcre",2019-09-03,3,"Temp_C_mean",21.2897239583333
"fcre",2019-09-03,4,"Temp_C_mean",16.6428090277778
"fcre",2019-09-03,5,"Temp_C_mean",13.2020906944444
"fcre",2019-09-03,6,"Temp_C_mean",11.9696022222222
"fcre",2019-09-03,7,"Temp_C_mean",11.8969233333333
"fcre",2019-09-03,8,"Temp_C_mean",11.8747607638889
"fcre",2019-09-03,9,"Temp_C_mean",11.8565025
"fcre",2019-09-03,5,"DO_mgL_mean",0
"fcre",2019-09-03,9,"DO_mgL_mean",0.0122109970690916
"fcre",2019-09-03,1,"DO_mgL_mean",10.2111188531469
"fcre",2019-09-03,1,"Chla_ugL_mean",3.88846153846154
"fcre",2019-09-03,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-03,1,"fDOM_QSU_mean",19.0929370629371
"fcre",2019-09-04,0.1,"Temp_C_mean",26.5089402777778
"fcre",2019-09-04,1,"Temp_C_mean",25.0886943055556
"fcre",2019-09-04,2,"Temp_C_mean",23.2044349305556
"fcre",2019-09-04,3,"Temp_C_mean",21.279808125
"fcre",2019-09-04,4,"Temp_C_mean",16.7143577777778
"fcre",2019-09-04,5,"Temp_C_mean",13.19987875
"fcre",2019-09-04,6,"Temp_C_mean",11.992665
"fcre",2019-09-04,7,"Temp_C_mean",11.9678617361111
"fcre",2019-09-04,8,"Temp_C_mean",11.9494241666667
"fcre",2019-09-04,9,"Temp_C_mean",11.9284086805556
"fcre",2019-09-04,5,"DO_mgL_mean",0
"fcre",2019-09-04,9,"DO_mgL_mean",0.0176367131007893
"fcre",2019-09-04,1,"DO_mgL_mean",11.2325874125874
"fcre",2019-09-04,1,"Chla_ugL_mean",4.54783216783217
"fcre",2019-09-04,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-04,1,"fDOM_QSU_mean",21.0432167832168
"fcre",2019-09-05,0.1,"Temp_C_mean",26.8013524305556
"fcre",2019-09-05,1,"Temp_C_mean",25.7873715972222
"fcre",2019-09-05,2,"Temp_C_mean",23.4240438888889
"fcre",2019-09-05,3,"Temp_C_mean",21.2569715972222
"fcre",2019-09-05,4,"Temp_C_mean",16.7307386111111
"fcre",2019-09-05,5,"Temp_C_mean",13.2475602083333
"fcre",2019-09-05,6,"Temp_C_mean",12.0516840972222
"fcre",2019-09-05,7,"Temp_C_mean",12.0338928472222
"fcre",2019-09-05,8,"Temp_C_mean",12.015431875
"fcre",2019-09-05,9,"Temp_C_mean",11.9956420138889
"fcre",2019-09-05,5,"DO_mgL_mean",0
"fcre",2019-09-05,9,"DO_mgL_mean",0.0227616094896465
"fcre",2019-09-05,1,"DO_mgL_mean",11.2012500277778
"fcre",2019-09-05,1,"Chla_ugL_mean",4.27125
"fcre",2019-09-05,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-05,1,"fDOM_QSU_mean",20.4800694444444
"fcre",2019-09-06,0.1,"Temp_C_mean",25.8793761805556
"fcre",2019-09-06,1,"Temp_C_mean",25.2911124305556
"fcre",2019-09-06,2,"Temp_C_mean",24.2891422222222
"fcre",2019-09-06,3,"Temp_C_mean",21.26499125
"fcre",2019-09-06,4,"Temp_C_mean",16.7416799305556
"fcre",2019-09-06,5,"Temp_C_mean",13.1281446527778
"fcre",2019-09-06,6,"Temp_C_mean",12.1127879166667
"fcre",2019-09-06,7,"Temp_C_mean",12.1032667361111
"fcre",2019-09-06,8,"Temp_C_mean",12.0843945138889
"fcre",2019-09-06,9,"Temp_C_mean",12.0622559027778
"fcre",2019-09-06,5,"DO_mgL_mean",0.000254354166666667
"fcre",2019-09-06,9,"DO_mgL_mean",0.0251382719243758
"fcre",2019-09-06,1,"DO_mgL_mean",8.45769229370629
"fcre",2019-09-06,1,"Chla_ugL_mean",3.28111888111888
"fcre",2019-09-06,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-06,1,"fDOM_QSU_mean",17.3527272727273
"fcre",2019-09-07,0.1,"Temp_C_mean",25.3194263194444
"fcre",2019-09-07,1,"Temp_C_mean",24.8909742361111
"fcre",2019-09-07,2,"Temp_C_mean",23.6446501388889
"fcre",2019-09-07,3,"Temp_C_mean",21.2457919444444
"fcre",2019-09-07,4,"Temp_C_mean",16.7658730555556
"fcre",2019-09-07,5,"Temp_C_mean",13.1389854861111
"fcre",2019-09-07,6,"Temp_C_mean",12.1686688888889
"fcre",2019-09-07,7,"Temp_C_mean",12.1617722916667
"fcre",2019-09-07,8,"Temp_C_mean",12.1433329861111
"fcre",2019-09-07,9,"Temp_C_mean",12.1212372916667
"fcre",2019-09-07,5,"DO_mgL_mean",0
"fcre",2019-09-07,9,"DO_mgL_mean",0.028144340892327
"fcre",2019-09-07,1,"DO_mgL_mean",8.6804895034965
"fcre",2019-09-07,1,"Chla_ugL_mean",4.71664334965035
"fcre",2019-09-07,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-07,1,"fDOM_QSU_mean",17.6320979020979
"fcre",2019-09-08,0.1,"Temp_C_mean",24.8418205555556
"fcre",2019-09-08,1,"Temp_C_mean",24.3961619444444
"fcre",2019-09-08,2,"Temp_C_mean",23.5712092361111
"fcre",2019-09-08,3,"Temp_C_mean",21.2495965972222
"fcre",2019-09-08,4,"Temp_C_mean",16.8673129861111
"fcre",2019-09-08,5,"Temp_C_mean",13.0099604861111
"fcre",2019-09-08,6,"Temp_C_mean",12.2152735416667
"fcre",2019-09-08,7,"Temp_C_mean",12.2104716666667
"fcre",2019-09-08,8,"Temp_C_mean",12.1924702777778
"fcre",2019-09-08,9,"Temp_C_mean",12.1720335416667
"fcre",2019-09-08,5,"DO_mgL_mean",0
"fcre",2019-09-08,9,"DO_mgL_mean",0.03085801968108
"fcre",2019-09-08,1,"DO_mgL_mean",8.74083331944444
"fcre",2019-09-08,1,"Chla_ugL_mean",4.87541667361111
"fcre",2019-09-08,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-08,1,"fDOM_QSU_mean",17.8577083333333
"fcre",2019-09-09,0.1,"Temp_C_mean",25.3982309027778
"fcre",2019-09-09,1,"Temp_C_mean",24.5581777083333
"fcre",2019-09-09,2,"Temp_C_mean",23.5133720833333
"fcre",2019-09-09,3,"Temp_C_mean",21.2874536111111
"fcre",2019-09-09,4,"Temp_C_mean",16.7632265277778
"fcre",2019-09-09,5,"Temp_C_mean",13.0488443055556
"fcre",2019-09-09,6,"Temp_C_mean",12.2643885416667
"fcre",2019-09-09,7,"Temp_C_mean",12.2572805555556
"fcre",2019-09-09,8,"Temp_C_mean",12.2394474305556
"fcre",2019-09-09,9,"Temp_C_mean",12.2186669444444
"fcre",2019-09-09,5,"DO_mgL_mean",0
"fcre",2019-09-09,9,"DO_mgL_mean",0.0333511335072922
"fcre",2019-09-09,1,"DO_mgL_mean",9.11762237062937
"fcre",2019-09-09,1,"Chla_ugL_mean",6.33923077622378
"fcre",2019-09-09,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-09,1,"fDOM_QSU_mean",19.0242657342657
"fcre",2019-09-10,0.1,"Temp_C_mean",25.106730625
"fcre",2019-09-10,1,"Temp_C_mean",24.7411340972222
"fcre",2019-09-10,2,"Temp_C_mean",23.5392850694444
"fcre",2019-09-10,3,"Temp_C_mean",21.2755641666667
"fcre",2019-09-10,4,"Temp_C_mean",16.88608125
"fcre",2019-09-10,5,"Temp_C_mean",12.941493125
"fcre",2019-09-10,6,"Temp_C_mean",12.2947934722222
"fcre",2019-09-10,7,"Temp_C_mean",12.2927605555556
"fcre",2019-09-10,8,"Temp_C_mean",12.2756320138889
"fcre",2019-09-10,9,"Temp_C_mean",12.2534947916667
"fcre",2019-09-10,5,"DO_mgL_mean",0
"fcre",2019-09-10,9,"DO_mgL_mean",0.0356701344365359
"fcre",2019-09-10,1,"DO_mgL_mean",9.40297877304964
"fcre",2019-09-10,1,"Chla_ugL_mean",5.04404255319149
"fcre",2019-09-10,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-10,1,"fDOM_QSU_mean",19.3828368794326
"fcre",2019-09-11,0.1,"Temp_C_mean",25.9278565277778
"fcre",2019-09-11,1,"Temp_C_mean",24.8799055555556
"fcre",2019-09-11,2,"Temp_C_mean",23.51235375
"fcre",2019-09-11,3,"Temp_C_mean",21.3081288194444
"fcre",2019-09-11,4,"Temp_C_mean",16.8581970138889
"fcre",2019-09-11,5,"Temp_C_mean",13.04887375
"fcre",2019-09-11,6,"Temp_C_mean",12.33201375
"fcre",2019-09-11,7,"Temp_C_mean",12.3261928472222
"fcre",2019-09-11,8,"Temp_C_mean",12.3094852777778
"fcre",2019-09-11,9,"Temp_C_mean",12.2898245833333
"fcre",2019-09-11,5,"DO_mgL_mean",0.00494798611805556
"fcre",2019-09-11,9,"DO_mgL_mean",0.0378471315269553
"fcre",2019-09-11,1,"DO_mgL_mean",9.75706293706294
"fcre",2019-09-11,1,"Chla_ugL_mean",2.94699300699301
"fcre",2019-09-11,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-11,1,"fDOM_QSU_mean",18.5364335664336
"fcre",2019-09-12,0.1,"Temp_C_mean",27.0802909722222
"fcre",2019-09-12,1,"Temp_C_mean",25.3445065277778
"fcre",2019-09-12,2,"Temp_C_mean",23.6911461805556
"fcre",2019-09-12,3,"Temp_C_mean",21.3122270833333
"fcre",2019-09-12,4,"Temp_C_mean",16.8772761805556
"fcre",2019-09-12,5,"Temp_C_mean",13.0529979166667
"fcre",2019-09-12,6,"Temp_C_mean",12.3722824305556
"fcre",2019-09-12,7,"Temp_C_mean",12.3675555555556
"fcre",2019-09-12,8,"Temp_C_mean",12.3504766666667
"fcre",2019-09-12,9,"Temp_C_mean",12.3300197222222
"fcre",2019-09-12,5,"DO_mgL_mean",0.00594967361111111
"fcre",2019-09-12,9,"DO_mgL_mean",0.063229610793632
"fcre",2019-09-12,1,"DO_mgL_mean",10.2320138680556
"fcre",2019-09-12,1,"Chla_ugL_mean",3.07847222222222
"fcre",2019-09-12,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-12,1,"fDOM_QSU_mean",19.0339583333333
"fcre",2019-09-13,0.1,"Temp_C_mean",25.8261770833333
"fcre",2019-09-13,1,"Temp_C_mean",25.4250652083333
"fcre",2019-09-13,2,"Temp_C_mean",23.7110755555556
"fcre",2019-09-13,3,"Temp_C_mean",21.3085696527778
"fcre",2019-09-13,4,"Temp_C_mean",16.8812184027778
"fcre",2019-09-13,5,"Temp_C_mean",12.9614334027778
"fcre",2019-09-13,6,"Temp_C_mean",12.4116615972222
"fcre",2019-09-13,7,"Temp_C_mean",12.4073453472222
"fcre",2019-09-13,8,"Temp_C_mean",12.3901263194444
"fcre",2019-09-13,9,"Temp_C_mean",12.3688851388889
"fcre",2019-09-13,5,"DO_mgL_mean",0.0170776319444444
"fcre",2019-09-13,9,"DO_mgL_mean",0.100013900988328
"fcre",2019-09-13,1,"DO_mgL_mean",10.4206944305556
"fcre",2019-09-13,1,"Chla_ugL_mean",3.27381944444444
"fcre",2019-09-13,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-13,1,"fDOM_QSU_mean",19.2893055555556
"fcre",2019-09-14,0.1,"Temp_C_mean",24.4654788888889
"fcre",2019-09-14,1,"Temp_C_mean",24.3146709722222
"fcre",2019-09-14,2,"Temp_C_mean",23.6411945833333
"fcre",2019-09-14,3,"Temp_C_mean",21.25314875
"fcre",2019-09-14,4,"Temp_C_mean",16.9077134722222
"fcre",2019-09-14,5,"Temp_C_mean",12.9883336111111
"fcre",2019-09-14,6,"Temp_C_mean",12.4363013194444
"fcre",2019-09-14,7,"Temp_C_mean",12.4344607638889
"fcre",2019-09-14,8,"Temp_C_mean",12.41813625
"fcre",2019-09-14,9,"Temp_C_mean",12.3972970138889
"fcre",2019-09-14,5,"DO_mgL_mean",0.00653413888888889
"fcre",2019-09-14,9,"DO_mgL_mean",0.250630161165954
"fcre",2019-09-14,1,"DO_mgL_mean",8.85915488732394
"fcre",2019-09-14,1,"Chla_ugL_mean",3.71781690140845
"fcre",2019-09-14,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-14,1,"fDOM_QSU_mean",18.5147183098592
"fcre",2019-09-15,0.1,"Temp_C_mean",24.8884435416667
"fcre",2019-09-15,1,"Temp_C_mean",24.1599152083333
"fcre",2019-09-15,2,"Temp_C_mean",23.7888191666667
"fcre",2019-09-15,3,"Temp_C_mean",21.3421497222222
"fcre",2019-09-15,4,"Temp_C_mean",16.9157971527778
"fcre",2019-09-15,5,"Temp_C_mean",13.0220916666667
"fcre",2019-09-15,6,"Temp_C_mean",12.4649375
"fcre",2019-09-15,7,"Temp_C_mean",12.4634572222222
"fcre",2019-09-15,8,"Temp_C_mean",12.4463629861111
"fcre",2019-09-15,9,"Temp_C_mean",12.4250690277778
"fcre",2019-09-15,5,"DO_mgL_mean",0.0428462986111111
"fcre",2019-09-15,9,"DO_mgL_mean",0.267326102584447
"fcre",2019-09-15,1,"DO_mgL_mean",9.70340273611111
"fcre",2019-09-15,1,"Chla_ugL_mean",3.27611111111111
"fcre",2019-09-15,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-15,1,"fDOM_QSU_mean",18.1319444444444
"fcre",2019-09-16,0.1,"Temp_C_mean",25.5113225694444
"fcre",2019-09-16,1,"Temp_C_mean",24.1127136111111
"fcre",2019-09-16,2,"Temp_C_mean",23.5464570833333
"fcre",2019-09-16,3,"Temp_C_mean",21.2367125694444
"fcre",2019-09-16,4,"Temp_C_mean",16.9609429166667
"fcre",2019-09-16,5,"Temp_C_mean",13.0099759027778
"fcre",2019-09-16,6,"Temp_C_mean",12.4933907638889
"fcre",2019-09-16,7,"Temp_C_mean",12.4924347222222
"fcre",2019-09-16,8,"Temp_C_mean",12.4757590277778
"fcre",2019-09-16,9,"Temp_C_mean",12.4567768055556
"fcre",2019-09-16,5,"DO_mgL_mean",0.0171931458333333
"fcre",2019-09-16,9,"DO_mgL_mean",0.261826451364772
"fcre",2019-09-16,1,"DO_mgL_mean",9.47774645774648
"fcre",2019-09-16,1,"Chla_ugL_mean",2.58929577464789
"fcre",2019-09-16,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-16,1,"fDOM_QSU_mean",18.0095070422535
"fcre",2019-09-17,0.1,"Temp_C_mean",25.4422902777778
"fcre",2019-09-17,1,"Temp_C_mean",24.6192542361111
"fcre",2019-09-17,2,"Temp_C_mean",23.4494022222222
"fcre",2019-09-17,3,"Temp_C_mean",21.2507941666667
"fcre",2019-09-17,4,"Temp_C_mean",16.9395252777778
"fcre",2019-09-17,5,"Temp_C_mean",13.0077024305556
"fcre",2019-09-17,6,"Temp_C_mean",12.5185486805556
"fcre",2019-09-17,7,"Temp_C_mean",12.5187780555556
"fcre",2019-09-17,8,"Temp_C_mean",12.5017838194444
"fcre",2019-09-17,9,"Temp_C_mean",12.4798109027778
"fcre",2019-09-17,5,"DO_mgL_mean",0.18279175
"fcre",2019-09-17,9,"DO_mgL_mean",0.312960061630745
"fcre",2019-09-17,1,"DO_mgL_mean",8.77598592957746
"fcre",2019-09-17,1,"Chla_ugL_mean",2.19669014084507
"fcre",2019-09-17,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-17,1,"fDOM_QSU_mean",18.4360563380282
"fcre",2019-09-18,0.1,"Temp_C_mean",24.2301150694444
"fcre",2019-09-18,1,"Temp_C_mean",23.8995152777778
"fcre",2019-09-18,2,"Temp_C_mean",23.4545019444444
"fcre",2019-09-18,3,"Temp_C_mean",21.2910738194444
"fcre",2019-09-18,4,"Temp_C_mean",16.9876580555556
"fcre",2019-09-18,5,"Temp_C_mean",13.0331427083333
"fcre",2019-09-18,6,"Temp_C_mean",12.5470003472222
"fcre",2019-09-18,7,"Temp_C_mean",12.5461148611111
"fcre",2019-09-18,8,"Temp_C_mean",12.5291351388889
"fcre",2019-09-18,9,"Temp_C_mean",12.5102684027778
"fcre",2019-09-18,5,"DO_mgL_mean",0.126691048611111
"fcre",2019-09-18,9,"DO_mgL_mean",0.100442460449828
"fcre",2019-09-18,1,"DO_mgL_mean",8.44791670138889
"fcre",2019-09-18,1,"Chla_ugL_mean",2.87493055555556
"fcre",2019-09-18,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-18,1,"fDOM_QSU_mean",18.8140277777778
"fcre",2019-09-19,0.1,"Temp_C_mean",23.183554375
"fcre",2019-09-19,1,"Temp_C_mean",23.0421829166667
"fcre",2019-09-19,2,"Temp_C_mean",22.9679164583333
"fcre",2019-09-19,3,"Temp_C_mean",21.4905154166667
"fcre",2019-09-19,4,"Temp_C_mean",16.9544434027778
"fcre",2019-09-19,5,"Temp_C_mean",13.0262727083333
"fcre",2019-09-19,6,"Temp_C_mean",12.578335625
"fcre",2019-09-19,7,"Temp_C_mean",12.5793355555556
"fcre",2019-09-19,8,"Temp_C_mean",12.5624665972222
"fcre",2019-09-19,9,"Temp_C_mean",12.5473806944444
"fcre",2019-09-19,5,"DO_mgL_mean",0.38359775
"fcre",2019-09-19,9,"DO_mgL_mean",0.0520824457788592
"fcre",2019-09-19,1,"DO_mgL_mean",8.50951384722222
"fcre",2019-09-19,1,"Chla_ugL_mean",3.04159722222222
"fcre",2019-09-19,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-19,1,"fDOM_QSU_mean",17.6640972222222
"fcre",2019-09-20,0.1,"Temp_C_mean",22.6389038194444
"fcre",2019-09-20,1,"Temp_C_mean",22.3696973611111
"fcre",2019-09-20,2,"Temp_C_mean",21.9854607638889
"fcre",2019-09-20,3,"Temp_C_mean",21.5578621527778
"fcre",2019-09-20,4,"Temp_C_mean",16.9902280555556
"fcre",2019-09-20,5,"Temp_C_mean",12.9935955555556
"fcre",2019-09-20,6,"Temp_C_mean",12.6130938194444
"fcre",2019-09-20,7,"Temp_C_mean",12.6125684027778
"fcre",2019-09-20,8,"Temp_C_mean",12.5958674305556
"fcre",2019-09-20,9,"Temp_C_mean",12.5807729166667
"fcre",2019-09-20,5,"DO_mgL_mean",0.432604506944444
"fcre",2019-09-20,9,"DO_mgL_mean",0.221433359765644
"fcre",2019-09-20,1,"DO_mgL_mean",8.38354165972222
"fcre",2019-09-20,1,"Chla_ugL_mean",3.95236111111111
"fcre",2019-09-20,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-20,1,"fDOM_QSU_mean",17.5640277777778
"fcre",2019-09-21,0.1,"Temp_C_mean",23.4458784027778
"fcre",2019-09-21,1,"Temp_C_mean",22.2208555555556
"fcre",2019-09-21,2,"Temp_C_mean",21.9633950694444
"fcre",2019-09-21,3,"Temp_C_mean",21.3120529166667
"fcre",2019-09-21,4,"Temp_C_mean",16.9814386805556
"fcre",2019-09-21,5,"Temp_C_mean",13.0285809722222
"fcre",2019-09-21,6,"Temp_C_mean",12.6398202777778
"fcre",2019-09-21,7,"Temp_C_mean",12.6418538194444
"fcre",2019-09-21,8,"Temp_C_mean",12.6250902083333
"fcre",2019-09-21,9,"Temp_C_mean",12.6095114583333
"fcre",2019-09-21,5,"DO_mgL_mean",0.335561625
"fcre",2019-09-21,9,"DO_mgL_mean",0.184018731571371
"fcre",2019-09-21,1,"DO_mgL_mean",8.41347221527778
"fcre",2019-09-21,1,"Chla_ugL_mean",4.30152777777778
"fcre",2019-09-21,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-21,1,"fDOM_QSU_mean",17.3886111111111
"fcre",2019-09-22,0.1,"Temp_C_mean",23.7109126388889
"fcre",2019-09-22,1,"Temp_C_mean",22.5764472916667
"fcre",2019-09-22,2,"Temp_C_mean",21.9356830555556
"fcre",2019-09-22,3,"Temp_C_mean",21.1821220833333
"fcre",2019-09-22,4,"Temp_C_mean",17.0875240277778
"fcre",2019-09-22,5,"Temp_C_mean",12.9659706944444
"fcre",2019-09-22,6,"Temp_C_mean",12.6686229166667
"fcre",2019-09-22,7,"Temp_C_mean",12.6712209027778
"fcre",2019-09-22,8,"Temp_C_mean",12.65487375
"fcre",2019-09-22,9,"Temp_C_mean",12.6393761111111
"fcre",2019-09-22,5,"DO_mgL_mean",0.879119180555556
"fcre",2019-09-22,9,"DO_mgL_mean",0.0565031921636131
"fcre",2019-09-22,1,"DO_mgL_mean",8.35638886111111
"fcre",2019-09-22,1,"Chla_ugL_mean",4.25055555555556
"fcre",2019-09-22,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-22,1,"fDOM_QSU_mean",17.6925
"fcre",2019-09-23,0.1,"Temp_C_mean",23.9501831944444
"fcre",2019-09-23,1,"Temp_C_mean",22.8827940277778
"fcre",2019-09-23,2,"Temp_C_mean",21.944759375
"fcre",2019-09-23,3,"Temp_C_mean",21.0881705555556
"fcre",2019-09-23,4,"Temp_C_mean",17.081459375
"fcre",2019-09-23,5,"Temp_C_mean",13.0928929861111
"fcre",2019-09-23,6,"Temp_C_mean",12.7009268055556
"fcre",2019-09-23,7,"Temp_C_mean",12.701481875
"fcre",2019-09-23,8,"Temp_C_mean",12.6843626388889
"fcre",2019-09-23,9,"Temp_C_mean",12.66883
"fcre",2019-09-23,5,"DO_mgL_mean",0.530961979166667
"fcre",2019-09-23,9,"DO_mgL_mean",0.0579018022023025
"fcre",2019-09-23,1,"DO_mgL_mean",8.7272028041958
"fcre",2019-09-23,1,"Chla_ugL_mean",4.47363636363636
"fcre",2019-09-23,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-23,1,"fDOM_QSU_mean",17.8437062937063
"fcre",2019-09-24,0.1,"Temp_C_mean",23.7139198611111
"fcre",2019-09-24,1,"Temp_C_mean",23.2408638194444
"fcre",2019-09-24,2,"Temp_C_mean",22.2084270138889
"fcre",2019-09-24,3,"Temp_C_mean",21.1377646527778
"fcre",2019-09-24,4,"Temp_C_mean",17.0026638888889
"fcre",2019-09-24,5,"Temp_C_mean",13.173235625
"fcre",2019-09-24,6,"Temp_C_mean",12.732384375
"fcre",2019-09-24,7,"Temp_C_mean",12.7327928472222
"fcre",2019-09-24,8,"Temp_C_mean",12.7149536111111
"fcre",2019-09-24,9,"Temp_C_mean",12.7025026388889
"fcre",2019-09-24,5,"DO_mgL_mean",0.741698875
"fcre",2019-09-24,9,"DO_mgL_mean",0.0592674104825788
"fcre",2019-09-24,1,"DO_mgL_mean",9.82027970629371
"fcre",2019-09-24,1,"Chla_ugL_mean",5.00160839160839
"fcre",2019-09-24,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-24,1,"fDOM_QSU_mean",17.3605594405594
"fcre",2019-09-25,0.1,"Temp_C_mean",22.661553125
"fcre",2019-09-25,1,"Temp_C_mean",22.3940219444444
"fcre",2019-09-25,2,"Temp_C_mean",22.1085913194444
"fcre",2019-09-25,3,"Temp_C_mean",20.9682665277778
"fcre",2019-09-25,4,"Temp_C_mean",17.1916076388889
"fcre",2019-09-25,5,"Temp_C_mean",13.1905043055556
"fcre",2019-09-25,6,"Temp_C_mean",12.7678925
"fcre",2019-09-25,7,"Temp_C_mean",12.7678642361111
"fcre",2019-09-25,8,"Temp_C_mean",12.7505099305556
"fcre",2019-09-25,9,"Temp_C_mean",12.735549375
"fcre",2019-09-25,5,"DO_mgL_mean",0.78438975
"fcre",2019-09-25,9,"DO_mgL_mean",0.106654984920651
"fcre",2019-09-25,1,"DO_mgL_mean",9.47069924475525
"fcre",2019-09-25,1,"Chla_ugL_mean",5.3423076993007
"fcre",2019-09-25,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-25,1,"fDOM_QSU_mean",17.106993006993
"fcre",2019-09-26,0.1,"Temp_C_mean",22.6871752777778
"fcre",2019-09-26,1,"Temp_C_mean",22.5084154861111
"fcre",2019-09-26,2,"Temp_C_mean",21.9466184722222
"fcre",2019-09-26,3,"Temp_C_mean",21.0241586111111
"fcre",2019-09-26,4,"Temp_C_mean",17.1832870138889
"fcre",2019-09-26,5,"Temp_C_mean",13.2459277083333
"fcre",2019-09-26,6,"Temp_C_mean",12.8028386805556
"fcre",2019-09-26,7,"Temp_C_mean",12.7998047222222
"fcre",2019-09-26,8,"Temp_C_mean",12.7814455555556
"fcre",2019-09-26,9,"Temp_C_mean",12.7653349305556
"fcre",2019-09-26,5,"DO_mgL_mean",0.777096256944444
"fcre",2019-09-26,9,"DO_mgL_mean",0.299489731807855
"fcre",2019-09-26,1,"DO_mgL_mean",9.5919718028169
"fcre",2019-09-26,1,"Chla_ugL_mean",5.61711267605634
"fcre",2019-09-26,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-26,1,"fDOM_QSU_mean",16.7365492957746
"fcre",2019-09-27,0.1,"Temp_C_mean",22.7382202898551
"fcre",2019-09-27,1,"Temp_C_mean",22.4989521014493
"fcre",2019-09-27,2,"Temp_C_mean",21.8191783333333
"fcre",2019-09-27,3,"Temp_C_mean",20.9122358695652
"fcre",2019-09-27,4,"Temp_C_mean",17.1534723188406
"fcre",2019-09-27,5,"Temp_C_mean",13.2444466666667
"fcre",2019-09-27,6,"Temp_C_mean",12.833437826087
"fcre",2019-09-27,7,"Temp_C_mean",12.8329344202899
"fcre",2019-09-27,8,"Temp_C_mean",12.8161770289855
"fcre",2019-09-27,9,"Temp_C_mean",12.8023002898551
"fcre",2019-09-27,5,"DO_mgL_mean",0.707014217054264
"fcre",2019-09-27,9,"DO_mgL_mean",1.18661920013375
"fcre",2019-09-27,1,"DO_mgL_mean",9.19906980620155
"fcre",2019-09-27,1,"Chla_ugL_mean",4.48368794326241
"fcre",2019-09-27,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-27,1,"fDOM_QSU_mean",16.7182269503546
"fcre",2019-09-28,0.1,"Temp_C_mean",23.31409875
"fcre",2019-09-28,1,"Temp_C_mean",22.6974049305556
"fcre",2019-09-28,2,"Temp_C_mean",21.7934743055556
"fcre",2019-09-28,3,"Temp_C_mean",20.9140413888889
"fcre",2019-09-28,4,"Temp_C_mean",17.2874130555556
"fcre",2019-09-28,5,"Temp_C_mean",13.3378959722222
"fcre",2019-09-28,6,"Temp_C_mean",12.864495
"fcre",2019-09-28,7,"Temp_C_mean",12.8630851388889
"fcre",2019-09-28,8,"Temp_C_mean",12.8475813194444
"fcre",2019-09-28,9,"Temp_C_mean",12.8350383333333
"fcre",2019-09-28,5,"DO_mgL_mean",1.18488248611111
"fcre",2019-09-28,9,"DO_mgL_mean",1.58452790050299
"fcre",2019-09-28,1,"DO_mgL_mean",8.99139862237762
"fcre",2019-09-28,1,"Chla_ugL_mean",4.67153846153846
"fcre",2019-09-28,1,"Turbidity_FNU_mean",NA
"fcre",2019-09-28,1,"fDOM_QSU_mean",17.3188111888112
